Provinsi,Kode_Kab,Kabupaten_Kota,Bulan,Luas_Panen
JAWA TIMUR,3515.0,SIDOARJO,Agustus,1205.75
JAWA TIMUR,3516.0,MOJOKERTO,Agustus,4707.88
JAWA TIMUR,3517.0,JOMBANG,Agustus,8084.13
JAWA TIMUR,3518.0,NGANJUK,Agustus,4608.65
JAWA TIMUR,3519.0,MADIUN,Agustus,14922.600000000002
JAWA TIMUR,3520.0,MAGETAN,Agustus,3647.0800000000004
JAWA TIMUR,3521.0,NGAWI,Agustus,16604.33
JAWA TIMUR,3522.0,BOJONEGORO,Agustus,7374.470000000001
JAWA TIMUR,3523.0,TUBAN,Agustus,3748.72
JAWA TIMUR,3524.0,LAMONGAN,Agustus,16666.98
JAWA TIMUR,3525.0,GRESIK,Agustus,1954.6200000000001
JAWA TIMUR,3526.0,BANGKALAN,Agustus,4424.240000000001
JAWA TIMUR,3527.0,SAMPANG,Agustus,848.33
JAWA TIMUR,3528.0,PAMEKASAN,Agustus,0.0
JAWA TIMUR,3529.0,SUMENEP,Agustus,3030.1100000000006
JAWA TIMUR,3571.0,KEDIRI,Agustus,264.72
JAWA TIMUR,3572.0,BLITAR,Agustus,57.55
JAWA TIMUR,3573.0,MALANG,Agustus,55.88
JAWA TIMUR,3574.0,PROBOLINGGO,Agustus,18.86
JAWA TIMUR,3575.0,PASURUAN,Agustus,163.49999999999997
JAWA TIMUR,3576.0,MOJOKERTO,Agustus,0.0
JAWA TIMUR,3577.0,MADIUN,Agustus,620.6
JAWA TIMUR,3578.0,SURABAYA,Agustus,80.77000000000001
JAWA TIMUR,3579.0,BATU,Agustus,13.88
BANTEN,3601.0,PANDEGLANG,Agustus,19758.209999999995
BANTEN,3602.0,LEBAK,Agustus,15652.14
BANTEN,3603.0,TANGERANG,Agustus,4910.5199999999995
BANTEN,3604.0,SERANG,Agustus,5003.589999999999
BANTEN,3671.0,TANGERANG,Agustus,50.65
BANTEN,3672.0,CILEGON,Agustus,52.830000000000005
BANTEN,3673.0,SERANG,Agustus,540.37
BANTEN,3674.0,TANGERANG SELATAN,Agustus,0.0
BALI,5101.0,JEMBRANA,Agustus,518.57
BALI,5102.0,TABANAN,Agustus,1329.51
BALI,5103.0,BADUNG,Agustus,817.41
BALI,5104.0,GIANYAR,Agustus,1335.3500000000001
BALI,5105.0,KLUNGKUNG,Agustus,393.20000000000005
BALI,5106.0,BANGLI,Agustus,449.79
BALI,5107.0,KARANGASEM,Agustus,256.14
BALI,5108.0,BULELENG,Agustus,2459.6200000000003
BALI,5171.0,DENPASAR,Agustus,22.32
NUSA TENGGARA BARAT,5201.0,LOMBOK BARAT,Agustus,1678.36
NUSA TENGGARA BARAT,5202.0,LOMBOK TENGAH,Agustus,8231.5
NUSA TENGGARA BARAT,5203.0,LOMBOK TIMUR,Agustus,3859.39
NUSA TENGGARA BARAT,5204.0,SUMBAWA,Agustus,1767.0200000000002
NUSA TENGGARA BARAT,5205.0,DOMPU,Agustus,1551.04
NUSA TENGGARA BARAT,5206.0,BIMA,Agustus,2600.5899999999997
NUSA TENGGARA BARAT,5207.0,SUMBAWA BARAT,Agustus,2211.56
NUSA TENGGARA BARAT,5208.0,LOMBOK UTARA,Agustus,33.7
NUSA TENGGARA BARAT,5271.0,MATARAM,Agustus,237.95
NUSA TENGGARA BARAT,5272.0,BIMA,Agustus,257.98
NUSA TENGGARA TIMUR,5301.0,SUMBA BARAT,Agustus,393.40999999999997
NUSA TENGGARA TIMUR,5302.0,SUMBA TIMUR,Agustus,856.5300000000001
NUSA TENGGARA TIMUR,5303.0,KUPANG,Agustus,135.66
NUSA TENGGARA TIMUR,5304.0,TIMOR TENGAH SELATAN,Agustus,167.7
NUSA TENGGARA TIMUR,5305.0,TIMOR TENGAH UTARA,Agustus,662.5799999999999
NUSA TENGGARA TIMUR,5306.0,BELU,Agustus,2.5
NUSA TENGGARA TIMUR,5307.0,ALOR,Agustus,31.6
NUSA TENGGARA TIMUR,5308.0,LEMBATA,Agustus,0.0
NUSA TENGGARA TIMUR,5309.0,FLORES TIMUR,Agustus,125.07000000000001
NUSA TENGGARA TIMUR,5310.0,SIKKA,Agustus,57.04
NUSA TENGGARA TIMUR,5311.0,ENDE,Agustus,320.76
NUSA TENGGARA TIMUR,5312.0,NGADA,Agustus,62.93
NUSA TENGGARA TIMUR,5313.0,MANGGARAI,Agustus,664.9300000000002
NUSA TENGGARA TIMUR,5314.0,ROTE NDAO,Agustus,33.76
NUSA TENGGARA TIMUR,5315.0,MANGGARAI BARAT,Agustus,927.4200000000001
NUSA TENGGARA TIMUR,5316.0,SUMBA TENGAH,Agustus,0.0
NUSA TENGGARA TIMUR,5317.0,SUMBA BARAT DAYA,Agustus,221.94
NUSA TENGGARA TIMUR,5318.0,NAGEKEO,Agustus,226.80999999999997
NUSA TENGGARA TIMUR,5319.0,MANGGARAI TIMUR,Agustus,605.4399999999999
NUSA TENGGARA TIMUR,5320.0,SABU RAIJUA,Agustus,65.10000000000001
NUSA TENGGARA TIMUR,5321.0,MALAKA,Agustus,583.1600000000001
NUSA TENGGARA TIMUR,5371.0,KUPANG,Agustus,0.0
KALIMANTAN BARAT,6101.0,SAMBAS,Agustus,5528.3
KALIMANTAN BARAT,6102.0,BENGKAYANG,Agustus,1495.5399999999997
KALIMANTAN BARAT,6103.0,LANDAK,Agustus,1349.0
KALIMANTAN BARAT,6104.0,MEMPAWAH,Agustus,1086.6100000000001
KALIMANTAN BARAT,6105.0,SANGGAU,Agustus,119.27
KALIMANTAN BARAT,6106.0,KETAPANG,Agustus,5277.02
KALIMANTAN BARAT,6107.0,SINTANG,Agustus,1335.03
KALIMANTAN BARAT,6108.0,KAPUAS HULU,Agustus,154.13
KALIMANTAN BARAT,6109.0,SEKADAU,Agustus,1400.55
KALIMANTAN BARAT,6110.0,MELAWI,Agustus,257.36
KALIMANTAN BARAT,6111.0,KAYONG UTARA,Agustus,405.46000000000004
KALIMANTAN BARAT,6112.0,KUBU RAYA,Agustus,943.0799999999999
KALIMANTAN BARAT,6171.0,PONTIANAK,Agustus,0.0
KALIMANTAN BARAT,6172.0,SINGKAWANG,Agustus,1029.6100000000001
KALIMANTAN TENGAH,6201.0,KOTAWARINGIN BARAT,Agustus,49.52
KALIMANTAN TENGAH,6202.0,KOTAWARINGIN TIMUR,Agustus,808.64
KALIMANTAN TENGAH,6203.0,KAPUAS,Agustus,12695.42
KALIMANTAN TENGAH,6204.0,BARITO SELATAN,Agustus,0.0
KALIMANTAN TENGAH,6205.0,BARITO UTARA,Agustus,36.91
KALIMANTAN TENGAH,6206.0,SUKAMARA,Agustus,3.56
KALIMANTAN TENGAH,6207.0,LAMANDAU,Agustus,36.85
KALIMANTAN TENGAH,6208.0,SERUYAN,Agustus,251.03
KALIMANTAN TENGAH,6209.0,KATINGAN,Agustus,2189.63
KALIMANTAN TENGAH,6210.0,PULANG PISAU,Agustus,8945.05
KALIMANTAN TENGAH,6211.0,GUNUNG MAS,Agustus,0.0
KALIMANTAN TENGAH,6212.0,BARITO TIMUR,Agustus,0.0
KALIMANTAN TENGAH,6213.0,MURUNG RAYA,Agustus,0.0
KALIMANTAN TENGAH,6271.0,PALANGKA RAYA,Agustus,0.0
KALIMANTAN SELATAN,6301.0,TANAH LAUT,Agustus,10094.369999999999
KALIMANTAN SELATAN,6302.0,KOTABARU,Agustus,384.06
KALIMANTAN SELATAN,6303.0,BANJAR,Agustus,15510.179999999998
KALIMANTAN SELATAN,6304.0,BARITO KUALA,Agustus,33544.91
KALIMANTAN SELATAN,6305.0,TAPIN,Agustus,1194.6399999999999
KALIMANTAN SELATAN,6306.0,HULU SUNGAI SELATAN,Agustus,366.77
KALIMANTAN SELATAN,6307.0,HULU SUNGAI TENGAH,Agustus,183.99
KALIMANTAN SELATAN,6308.0,HULU SUNGAI UTARA,Agustus,1191.06
KALIMANTAN SELATAN,6309.0,TABALONG,Agustus,674.89
KALIMANTAN SELATAN,6310.0,TANAH BUMBU,Agustus,328.31000000000006
KALIMANTAN SELATAN,6311.0,BALANGAN,Agustus,127.97
KALIMANTAN SELATAN,6371.0,BANJARMASIN,Agustus,51.370000000000005
KALIMANTAN SELATAN,6372.0,BANJAR BARU,Agustus,592.79
KALIMANTAN TIMUR,6401.0,PASER,Agustus,493.88
KALIMANTAN TIMUR,6402.0,KUTAI BARAT,Agustus,6.89
KALIMANTAN TIMUR,6403.0,KUTAI KARTANEGARA,Agustus,128.85000000000002
KALIMANTAN TIMUR,6404.0,KUTAI TIMUR,Agustus,625.76
KALIMANTAN TIMUR,6405.0,BERAU,Agustus,601.1600000000001
KALIMANTAN TIMUR,6409.0,PENAJAM PASER UTARA,Agustus,794.22
KALIMANTAN TIMUR,6411.0,MAHAKAM HULU,Agustus,0.0
KALIMANTAN TIMUR,6471.0,BALIKPAPAN,Agustus,8.27
KALIMANTAN TIMUR,6472.0,SAMARINDA,Agustus,6.67
KALIMANTAN TIMUR,6474.0,BONTANG,Agustus,0.0
KALIMANTAN UTARA,6501.0,MALINAU,Agustus,41.44
KALIMANTAN UTARA,6502.0,BULUNGAN,Agustus,51.57
KALIMANTAN UTARA,6503.0,TANA TIDUNG,Agustus,0.0
KALIMANTAN UTARA,6504.0,NUNUKAN,Agustus,123.53
KALIMANTAN UTARA,6571.0,TARAKAN,Agustus,0.0
SULAWESI UTARA,7101.0,BOLAANG MONGONDOW,Agustus,2386.29
SULAWESI UTARA,7102.0,MINAHASA,Agustus,595.4499999999999
SULAWESI UTARA,7103.0,KEPULAUAN SANGIHE,Agustus,0.0
SULAWESI UTARA,7104.0,KEPULAUAN TALAUD,Agustus,0.0
SULAWESI UTARA,7105.0,MINAHASA SELATAN,Agustus,357.65999999999997
SULAWESI UTARA,7106.0,MINAHASA UTARA,Agustus,27.72
SULAWESI UTARA,7107.0,BOLAANG MONGONDOW UTARA,Agustus,251.8
SULAWESI UTARA,7108.0,SIAU TAGULANDANG BIARO,Agustus,0.0
SULAWESI UTARA,7109.0,MINAHASA TENGGARA,Agustus,81.74000000000001
SULAWESI UTARA,7110.0,BOLAANG MONGONDOW SELATAN,Agustus,69.82000000000001
SULAWESI UTARA,7111.0,BOLAANG MONGONDOW TIMUR,Agustus,74.50999999999999
SULAWESI UTARA,7171.0,MANADO,Agustus,0.0
SULAWESI UTARA,7172.0,BITUNG,Agustus,0.0
SULAWESI UTARA,7173.0,TOMOHON,Agustus,0.0
SULAWESI UTARA,7174.0,KOTAMOBAGU,Agustus,208.8
SULAWESI TENGAH,7201.0,BANGGAI KEPULAUAN,Agustus,17.59
SULAWESI TENGAH,7202.0,BANGGAI,Agustus,600.81
SULAWESI TENGAH,7203.0,MOROWALI,Agustus,76.11
SULAWESI TENGAH,7204.0,POSO,Agustus,1715.1600000000005
SULAWESI TENGAH,7205.0,DONGGALA,Agustus,154.06
SULAWESI TENGAH,7206.0,TOLI-TOLI,Agustus,372.0
SULAWESI TENGAH,7207.0,BUOL,Agustus,15.58
SULAWESI TENGAH,7208.0,PARIGI MOUTONG,Agustus,2660.71
SULAWESI TENGAH,7209.0,TOJO UNA-UNA,Agustus,55.6
SULAWESI TENGAH,7210.0,SIGI,Agustus,1200.7200000000003
SULAWESI TENGAH,7211.0,BANGGAI LAUT,Agustus,0.0
SULAWESI TENGAH,7212.0,MOROWALI UTARA,Agustus,0.0
SULAWESI TENGAH,7271.0,PALU,Agustus,0.0
SULAWESI SELATAN,7301.0,KEPULAUAN SELAYAR,Agustus,19.71
SULAWESI SELATAN,7302.0,BULUKUMBA,Agustus,1994.9000000000003
SULAWESI SELATAN,7303.0,BANTAENG,Agustus,1011.39
SULAWESI SELATAN,7304.0,JENEPONTO,Agustus,1623.18
SULAWESI SELATAN,7305.0,TAKALAR,Agustus,8339.86
SULAWESI SELATAN,7306.0,GOWA,Agustus,7088.85
SULAWESI SELATAN,7307.0,SINJAI,Agustus,7543.920000000001
SULAWESI SELATAN,7308.0,MAROS,Agustus,8162.54
SULAWESI SELATAN,7309.0,PANGKAJENE DAN KEPULAUAN,Agustus,10175.51
SULAWESI SELATAN,7310.0,BARRU,Agustus,4592.9
SULAWESI SELATAN,7311.0,BONE,Agustus,51668.60999999999
SULAWESI SELATAN,7312.0,SOPPENG,Agustus,5788.24
SULAWESI SELATAN,7313.0,WAJO,Agustus,44077.909999999996
SULAWESI SELATAN,7314.0,SIDENRENG RAPPANG,Agustus,3087.5299999999997
SULAWESI SELATAN,7315.0,PINRANG,Agustus,1387.81
SULAWESI SELATAN,7316.0,ENREKANG,Agustus,221.53
SULAWESI SELATAN,7317.0,LUWU,Agustus,1435.83
SULAWESI SELATAN,7318.0,TANA TORAJA,Agustus,3070.2099999999996
SULAWESI SELATAN,7322.0,LUWU UTARA,Agustus,832.94
SULAWESI SELATAN,7325.0,LUWU TIMUR,Agustus,0.0
SULAWESI SELATAN,7326.0,TORAJA UTARA,Agustus,5213.18
SULAWESI SELATAN,7371.0,MAKASSAR,Agustus,520.34
SULAWESI SELATAN,7372.0,PAREPARE,Agustus,108.78
SULAWESI SELATAN,7373.0,PALOPO,Agustus,0.0
SULAWESI TENGGARA,7401.0,BUTON,Agustus,131.41
SULAWESI TENGGARA,7402.0,MUNA,Agustus,20.599999999999998
SULAWESI TENGGARA,7403.0,KONAWE,Agustus,5605.1
SULAWESI TENGGARA,7404.0,KOLAKA,Agustus,1202.9399999999998
SULAWESI TENGGARA,7405.0,KONAWE SELATAN,Agustus,1194.65
SULAWESI TENGGARA,7406.0,BOMBANA,Agustus,1801.0400000000002
SULAWESI TENGGARA,7407.0,WAKATOBI,Agustus,0.0
SULAWESI TENGGARA,7408.0,KOLAKA UTARA,Agustus,50.31
SULAWESI TENGGARA,7409.0,BUTON UTARA,Agustus,199.43
SULAWESI TENGGARA,7410.0,KONAWE UTARA,Agustus,0.0
SULAWESI TENGGARA,7411.0,KOLAKA TIMUR,Agustus,114.75
SULAWESI TENGGARA,7412.0,KONAWE KEPULAUAN,Agustus,1.49
SULAWESI TENGGARA,7413.0,MUNA BARAT,Agustus,10.83
SULAWESI TENGGARA,7414.0,BUTON TENGAH,Agustus,5.78
SULAWESI TENGGARA,7415.0,BUTON SELATAN,Agustus,0.0
SULAWESI TENGGARA,7471.0,KENDARI,Agustus,0.0
SULAWESI TENGGARA,7472.0,BAUBAU,Agustus,0.0
GORONTALO,7501.0,BOALEMO,Agustus,0.0
GORONTALO,7502.0,GORONTALO,Agustus,705.7299999999999
GORONTALO,7503.0,POHUWATO,Agustus,412.84000000000003
GORONTALO,7504.0,BONE BOLANGO,Agustus,461.36
GORONTALO,7505.0,GORONTALO UTARA,Agustus,406.13000000000005
GORONTALO,7571.0,GORONTALO,Agustus,122.81
SULAWESI BARAT,7601.0,MAJENE,Agustus,0.0
SULAWESI BARAT,7602.0,POLEWALI MANDAR,Agustus,5646.31
SULAWESI BARAT,7603.0,MAMASA,Agustus,254.66000000000003
SULAWESI BARAT,7604.0,MAMUJU,Agustus,669.9000000000001
SULAWESI BARAT,7605.0,PASANGKAYU,Agustus,41.26
SULAWESI BARAT,7606.0,MAMUJU TENGAH,Agustus,998.3100000000001
MALUKU,8101.0,KEPULAUAN TANIMBAR,Agustus,0.0
MALUKU,8102.0,MALUKU TENGGARA,Agustus,0.0
MALUKU,8103.0,MALUKU TENGAH,Agustus,1899.41
MALUKU,8104.0,BURU,Agustus,1006.9399999999999
MALUKU,8105.0,KEPULAUAN ARU,Agustus,0.0
MALUKU,8106.0,SERAM BAGIAN BARAT,Agustus,56.53
MALUKU,8107.0,SERAM BAGIAN TIMUR,Agustus,0.0
MALUKU,8108.0,MALUKU BARAT DAYA,Agustus,0.0
MALUKU,8109.0,BURU SELATAN,Agustus,0.0
MALUKU,8171.0,AMBON,Agustus,0.0
MALUKU,8172.0,TUAL,Agustus,0.0
MALUKU UTARA,8201.0,HALMAHERA BARAT,Agustus,31.28
MALUKU UTARA,8202.0,HALMAHERA TENGAH,Agustus,30.85
MALUKU UTARA,8203.0,KEPULAUAN SULA,Agustus,0.0
MALUKU UTARA,8204.0,HALMAHERA SELATAN,Agustus,0.0
MALUKU UTARA,8205.0,HALMAHERA UTARA,Agustus,32.81
MALUKU UTARA,8206.0,HALMAHERA TIMUR,Agustus,1115.5900000000001
MALUKU UTARA,8207.0,PULAU MOROTAI,Agustus,40.8
MALUKU UTARA,8208.0,PULAU TALIABU,Agustus,0.0
MALUKU UTARA,8271.0,TERNATE,Agustus,0.0
MALUKU UTARA,8272.0,TIDORE KEPULAUAN,Agustus,0.0
PAPUA BARAT,9101.0,FAKFAK,Agustus,2.17
PAPUA BARAT,9102.0,KAIMANA,Agustus,0.0
PAPUA BARAT,9103.0,TELUK WONDAMA,Agustus,15.24
PAPUA BARAT,9104.0,TELUK BINTUNI,Agustus,17.04
PAPUA BARAT,9105.0,MANOKWARI,Agustus,82.97
PAPUA BARAT,9111.0,MANOKWARI SELATAN,Agustus,0.0
PAPUA BARAT,9112.0,PEGUNUNGAN ARFAK,Agustus,0.0
PAPUA BARAT DAYA,9201.0,RAJA AMPAT,Agustus,90.89
PAPUA BARAT DAYA,9202.0,SORONG,Agustus,31.17
PAPUA BARAT DAYA,9203.0,SORONG SELATAN,Agustus,0.0
PAPUA BARAT DAYA,9204.0,MAYBRAT,Agustus,0.0
PAPUA BARAT DAYA,9205.0,TAMBRAUW,Agustus,0.0
PAPUA BARAT DAYA,9271.0,SORONG,Agustus,0.0
PAPUA,9403.0,JAYAPURA,Agustus,2.33
PAPUA,9408.0,KEPULAUAN YAPEN,Agustus,0.0
PAPUA,9409.0,BIAK NUMFOR,Agustus,0.0
PAPUA,9419.0,SARMI,Agustus,0.0
PAPUA,9420.0,KEEROM,Agustus,0.0
PAPUA,9426.0,WAROPEN,Agustus,0.0
PAPUA,9427.0,SUPIORI,Agustus,0.0
PAPUA,9428.0,MAMBERAMO RAYA,Agustus,0.0
PAPUA,9471.0,JAYAPURA,Agustus,0.0
PAPUA SELATAN,9501.0,MERAUKE,Agustus,8651.47
PAPUA SELATAN,9502.0,BOVEN DIGOEL,Agustus,0.0
PAPUA SELATAN,9503.0,MAPPI,Agustus,0.0
PAPUA SELATAN,9504.0,ASMAT,Agustus,0.0
PAPUA TENGAH,9601.0,MIMIKA,Agustus,0.0
PAPUA TENGAH,9602.0,DOGIYAI,Agustus,0.0
PAPUA TENGAH,9603.0,DEIYAI,Agustus,0.0
PAPUA TENGAH,9604.0,NABIRE,Agustus,33.87
PAPUA TENGAH,9605.0,PANIAI,Agustus,0.0
PAPUA TENGAH,9606.0,INTAN JAYA,Agustus,0.0
PAPUA TENGAH,9607.0,PUNCAK,Agustus,0.0
PAPUA TENGAH,9608.0,PUNCAK JAYA,Agustus,0.0
PAPUA PENGUNUNGAN,9701.0,NDUGA,Agustus,0.0
PAPUA PENGUNUNGAN,9702.0,JAYAWIJAYA,Agustus,0.0
PAPUA PENGUNUNGAN,9703.0,LANNY JAYA,Agustus,0.0
PAPUA PENGUNUNGAN,9704.0,TOLIKARA,Agustus,0.0
PAPUA PENGUNUNGAN,9705.0,MAMBERAMO TENGAH,Agustus,0.0
PAPUA PENGUNUNGAN,9706.0,YALIMO,Agustus,0.0
PAPUA PENGUNUNGAN,9707.0,YAHUKIMO,Agustus,0.0
ACEH,1102.0,ACEH SINGKIL,September,0.0
ACEH,1103.0,ACEH SELATAN,September,282.09
ACEH,1104.0,ACEH TENGGARA,September,76.87933079734164
ACEH,1105.0,ACEH TIMUR,September,4592.319831642225
ACEH,1106.0,ACEH TENGAH,September,38.33
ACEH,1107.0,ACEH BARAT,September,2134.1099999999997
ACEH,1108.0,ACEH BESAR,September,4992.2413983327615
ACEH,1109.0,PIDIE,September,6590.84
ACEH,1110.0,BIREUEN,September,614.4287064208039
ACEH,1111.0,ACEH UTARA,September,9975.425954624541
ACEH,1112.0,ACEH BARAT DAYA,September,603.26
ACEH,1113.0,GAYO LUES,September,44.02
ACEH,1114.0,ACEH TAMIANG,September,909.7388343676482
ACEH,1115.0,NAGAN RAYA,September,493.61626602966
ACEH,1116.0,ACEH JAYA,September,1705.7202396581229
ACEH,1117.0,BENER MERIAH,September,48.88
ACEH,1118.0,PIDIE JAYA,September,1958.388366878818
ACEH,1171.0,BANDA ACEH,September,0.42369328410822565
ACEH,1172.0,SABANG,September,0.0
ACEH,1173.0,LANGSA,September,1.0161065376486136
ACEH,1174.0,LHOKSEUMAWE,September,0.0
ACEH,1175.0,SUBULUSSALAM,September,0.0
SUMATERA UTARA,1201.0,NIAS,September,728.8492620028354
SUMATERA UTARA,1202.0,MANDAILING NATAL,September,2908.459649434135
SUMATERA UTARA,1203.0,TAPANULI SELATAN,September,1630.1616685587335
SUMATERA UTARA,1204.0,TAPANULI TENGAH,September,895.0615217828091
SUMATERA UTARA,1205.0,TAPANULI UTARA,September,69.3321448792122
SUMATERA UTARA,1206.0,TOBA,September,1550.84
SUMATERA UTARA,1207.0,LABUHAN BATU,September,169.06
SUMATERA UTARA,1208.0,ASAHAN,September,1118.9097741927178
SUMATERA UTARA,1209.0,SIMALUNGUN,September,3728.8500000000004
SUMATERA UTARA,1210.0,DAIRI,September,398.0475248176557
SUMATERA UTARA,1211.0,KARO,September,512.3640143928516
SUMATERA UTARA,1212.0,DELI SERDANG,September,8926.802755716142
SUMATERA UTARA,1213.0,LANGKAT,September,1683.5190109269704
SUMATERA UTARA,1214.0,NIAS SELATAN,September,1230.97
SUMATERA UTARA,1215.0,HUMBANG HASUNDUTAN,September,172.49
SUMATERA UTARA,1216.0,PAKPAK BHARAT,September,199.35
SUMATERA UTARA,1217.0,SAMOSIR,September,411.4
SUMATERA UTARA,1218.0,SERDANG BEDAGAI,September,10515.509807820878
SUMATERA UTARA,1219.0,BATU BARA,September,3139.1955621213833
SUMATERA UTARA,1220.0,PADANG LAWAS UTARA,September,1234.3500000000001
SUMATERA UTARA,1221.0,PADANG LAWAS,September,2375.7349988573856
SUMATERA UTARA,1222.0,LABUHAN BATU SELATAN,September,28.36
SUMATERA UTARA,1223.0,LABUHAN BATU UTARA,September,384.8
SUMATERA UTARA,1224.0,NIAS UTARA,September,302.36
SUMATERA UTARA,1225.0,NIAS BARAT,September,595.14
SUMATERA UTARA,1271.0,SIBOLGA,September,0.0
SUMATERA UTARA,1272.0,TANJUNG BALAI,September,9.73
SUMATERA UTARA,1273.0,PEMATANG SIANTAR,September,206.36
SUMATERA UTARA,1274.0,TEBING TINGGI,September,18.763974081559304
SUMATERA UTARA,1275.0,MEDAN,September,221.29850320869087
SUMATERA UTARA,1276.0,BINJAI,September,235.2762211412445
SUMATERA UTARA,1277.0,PADANGSIDIMPUAN,September,512.76
SUMATERA UTARA,1278.0,GUNUNGSITOLI,September,48.34
SUMATERA BARAT,1301.0,KEPULAUAN MENTAWAI,September,77.5
SUMATERA BARAT,1302.0,PESISIR SELATAN,September,1886.6899999999998
SUMATERA BARAT,1303.0,SOLOK,September,4759.670294488486
SUMATERA BARAT,1304.0,SIJUNJUNG,September,2235.2412683398147
SUMATERA BARAT,1305.0,TANAH DATAR,September,3158.1999999999994
SUMATERA BARAT,1306.0,PADANG PARIAMAN,September,4397.359999999999
SUMATERA BARAT,1307.0,AGAM,September,2117.37
SUMATERA BARAT,1308.0,LIMA PULUH KOTA,September,3251.38
SUMATERA BARAT,1309.0,PASAMAN,September,6393.87
SUMATERA BARAT,1310.0,SOLOK SELATAN,September,706.5119587705835
SUMATERA BARAT,1311.0,DHARMASRAYA,September,1001.55
SUMATERA BARAT,1312.0,PASAMAN BARAT,September,1512.9299999999998
SUMATERA BARAT,1371.0,PADANG,September,1415.4629575957645
SUMATERA BARAT,1372.0,SOLOK,September,282.84
SUMATERA BARAT,1373.0,SAWAH LUNTO,September,641.97
SUMATERA BARAT,1374.0,PADANG PANJANG,September,138.0
SUMATERA BARAT,1375.0,BUKITTINGGI,September,44.879999999999995
SUMATERA BARAT,1376.0,PAYAKUMBUH,September,241.82000000000002
SUMATERA BARAT,1377.0,PARIAMAN,September,113.86
RIAU,1401.0,KUANTAN SINGINGI,September,1361.0196705429405
RIAU,1402.0,INDRAGIRI HULU,September,189.4373746173233
RIAU,1403.0,INDRAGIRI HILIR,September,973.05064111207
RIAU,1404.0,PELALAWAN,September,90.76321007160976
RIAU,1405.0,S I A K,September,1198.270688588507
RIAU,1406.0,KAMPAR,September,46.007229866053535
RIAU,1407.0,ROKAN HULU,September,258.12308242013285
RIAU,1408.0,BENGKALIS,September,33.84
RIAU,1409.0,ROKAN HILIR,September,311.91340970944714
RIAU,1410.0,KEPULAUAN MERANTI,September,12.030885557787908
RIAU,1471.0,PEKANBARU,September,2.091173178130786
RIAU,1473.0,D U M A I,September,602.1798272484249
JAMBI,1501.0,KERINCI,September,610.4563510183051
JAMBI,1502.0,MERANGIN,September,1066.6552311180103
JAMBI,1503.0,SAROLANGUN,September,257.6873184769762
JAMBI,1504.0,BATANG HARI,September,1176.9515262273442
JAMBI,1505.0,MUARO JAMBI,September,573.1913113696393
JAMBI,1506.0,TANJUNG JABUNG TIMUR,September,1371.5198335009447
JAMBI,1507.0,TANJUNG JABUNG BARAT,September,9.07359371923445
JAMBI,1508.0,TEBO,September,1576.4052372379253
JAMBI,1509.0,BUNGO,September,252.89
JAMBI,1571.0,JAMBI,September,4.77
JAMBI,1572.0,SUNGAI PENUH,September,174.3593989110411
SUMATERA SELATAN,1601.0,OGAN KOMERING ULU,September,359.763982389577
SUMATERA SELATAN,1602.0,OGAN KOMERING ILIR,September,10909.03317596659
SUMATERA SELATAN,1603.0,MUARA ENIM,September,3773.5077322279217
SUMATERA SELATAN,1604.0,LAHAT,September,509.8150837331522
SUMATERA SELATAN,1605.0,MUSI RAWAS,September,536.8839055687407
SUMATERA SELATAN,1606.0,MUSI BANYUASIN,September,2058.4149070613307
SUMATERA SELATAN,1607.0,BANYU ASIN,September,7268.931325486403
SUMATERA SELATAN,1608.0,OGAN KOMERING ULU SELATAN,September,811.7979692458563
SUMATERA SELATAN,1609.0,OGAN KOMERING ULU TIMUR,September,25764.587885909972
SUMATERA SELATAN,1610.0,OGAN ILIR,September,7762.570235212614
SUMATERA SELATAN,1611.0,EMPAT LAWANG,September,517.2906090097953
SUMATERA SELATAN,1612.0,PENUKAL ABAB LEMATANG ILIR,September,3283.072056884268
SUMATERA SELATAN,1613.0,MUSI RAWAS UTARA,September,33.92288838674
SUMATERA SELATAN,1671.0,PALEMBANG,September,861.27
SUMATERA SELATAN,1672.0,PRABUMULIH,September,26.61
SUMATERA SELATAN,1673.0,PAGAR ALAM,September,199.28
SUMATERA SELATAN,1674.0,LUBUKLINGGAU,September,114.5213509229661
BENGKULU,1701.0,BENGKULU SELATAN,September,412.88156218539797
BENGKULU,1702.0,REJANG LEBONG,September,87.8
BENGKULU,1703.0,BENGKULU UTARA,September,492.63003962638425
BENGKULU,1704.0,KAUR,September,860.5728365191402
BENGKULU,1705.0,SELUMA,September,849.7443340649567
BENGKULU,1706.0,MUKOMUKO,September,384.71822437207527
BENGKULU,1707.0,LEBONG,September,1.272746009559104
BENGKULU,1708.0,KEPAHIANG,September,498.1241868990005
BENGKULU,1709.0,BENGKULU TENGAH,September,113.59996265765523
BENGKULU,1771.0,BENGKULU,September,17.4
LAMPUNG,1801.0,LAMPUNG BARAT,September,767.4790847698907
LAMPUNG,1802.0,TANGGAMUS,September,1955.4921823636635
LAMPUNG,1803.0,LAMPUNG SELATAN,September,15080.87353634718
LAMPUNG,1804.0,LAMPUNG TIMUR,September,12950.945558989282
LAMPUNG,1805.0,LAMPUNG TENGAH,September,16652.620001750136
LAMPUNG,1806.0,LAMPUNG UTARA,September,2377.8828149363017
LAMPUNG,1807.0,WAY KANAN,September,2545.35
